iter,im_loss,no_replay_loss,replay_loss,ponder_loss,energy_no_replay,energy_replay,energy_start_no_replay,energy_start_replay,mean_last_dist
0,154.00755310058594,nan,nan,nan,nan,nan,nan,nan,10.448226928710938
10,0.6212509870529175,nan,nan,nan,nan,nan,nan,nan,0.46456512808799744
20,1.0435848236083984,1.0837898254394531,1.0033798217773438,nan,-0.08893734961748123,-0.0851547047495842,-0.07526132464408875,0.0420052707195282,0.7834775447845459
30,0.45752716064453125,0.4712687134742737,0.4437856078147888,nan,-0.0916181355714798,-0.09117628633975983,-0.07495862245559692,-0.08598080277442932,0.6230526566505432
40,0.08383725583553314,0.0850665345788002,0.08260796964168549,nan,-0.08927208185195923,-0.08846202492713928,-0.07585249841213226,-0.08555807173252106,0.2680894136428833
50,0.039724938571453094,0.03950178623199463,0.03994809091091156,nan,-0.0900082141160965,-0.08747267723083496,-0.07631884515285492,-0.0868479460477829,0.19452528655529022
60,0.012623747810721397,0.0134549830108881,0.011792512610554695,nan,-0.08910030871629715,-0.08663897216320038,-0.07548591494560242,-0.0864737331867218,0.0953470766544342
70,0.003999847453087568,0.0050069307908415794,0.0029927645809948444,nan,-0.08841980993747711,-0.08922180533409119,-0.07539957016706467,-0.08916319906711578,0.05344057083129883
80,0.0022783775348216295,0.002837028354406357,0.0017197264824062586,nan,-0.08984914422035217,-0.08707480132579803,-0.07701945304870605,-0.08704835176467896,0.04115273058414459
90,0.0015800755936652422,0.0020693715196102858,0.001090779434889555,nan,-0.08828515559434891,-0.09004925191402435,-0.07381722331047058,-0.09003791213035583,0.029442137107253075
100,0.0011489522876217961,0.0014703446067869663,0.0008275602012872696,nan,-0.09008396416902542,-0.08965364098548889,-0.07657447457313538,-0.08964613080024719,0.026448549702763557
110,0.0012062566820532084,0.0017939875833690166,0.0006185257807374001,nan,-0.08932745456695557,-0.08792973309755325,-0.076067253947258,-0.08792664110660553,0.023849714547395706
120,0.0009483948233537376,0.0013657138915732503,0.0005310758715495467,nan,-0.08819679170846939,-0.08692994713783264,-0.07479119300842285,-0.08692820370197296,0.022107519209384918
130,0.0011133779771625996,0.0017180932918563485,0.0005086628370918334,nan,-0.08843688666820526,-0.08897246420383453,-0.07615835964679718,-0.0889706239104271,0.023094020783901215
140,0.000848208786919713,0.001181426690891385,0.00051499082474038,nan,-0.09000654518604279,-0.08845869451761246,-0.07640333473682404,-0.0884549468755722,0.02208752930164337
150,0.000879715196788311,0.0012921768939122558,0.00046725349966436625,nan,-0.08637502789497375,-0.08944820612668991,-0.0738837867975235,-0.08944635093212128,0.021402882412075996
160,0.0008074796060100198,0.0011255608405917883,0.0004893984296359122,nan,-0.08846500515937805,-0.08700346201658249,-0.0764356255531311,-0.08700179308652878,0.021859969943761826
170,0.0007129348814487457,0.0010054674930870533,0.0004204024444334209,nan,-0.0888710543513298,-0.08934660255908966,-0.07512548565864563,-0.08934566378593445,0.02055959217250347
180,0.0008073971257545054,0.001140452572144568,0.00047434165026061237,nan,-0.08939824253320694,-0.08966304361820221,-0.07543830573558807,-0.0896615982055664,0.02126302383840084
190,0.0006676269695162773,0.0008593183010816574,0.0004759356379508972,nan,-0.08513632416725159,-0.09136746823787689,-0.07340668886899948,-0.09136591106653214,0.020778637379407883
200,0.0007450082339346409,0.0010003583738580346,0.0004896579775959253,nan,-0.08802228420972824,-0.08598028868436813,-0.07559706270694733,-0.0859772339463234,0.02098369598388672
210,0.0007566025014966726,0.001065701711922884,0.000447503145551309,nan,-0.08870260417461395,-0.0886668711900711,-0.07615727931261063,-0.08866598457098007,0.02082061767578125
220,0.0006799675757065415,0.0009148729150183499,0.00044506226549856365,nan,-0.08886711299419403,-0.08916294574737549,-0.07455650717020035,-0.0891614705324173,0.02056238241493702
230,0.0006676065968349576,0.000908193935174495,0.00042701922939158976,nan,-0.08798949420452118,-0.08985036611557007,-0.07472649216651917,-0.08984911441802979,0.020274024456739426
240,0.0006212338339537382,0.0007792739197611809,0.00046319389366544783,nan,-0.08858293294906616,-0.08880296349525452,-0.07545032352209091,-0.08880190551280975,0.02016913890838623
250,0.0006548834498971701,0.0008999165729619563,0.00040985032683238387,nan,-0.08689101785421371,-0.089643694460392,-0.07406504452228546,-0.08964261412620544,0.019711200147867203
260,0.0005827267304994166,0.0007397247245535254,0.00042572879465296865,nan,-0.08956294506788254,-0.08892601728439331,-0.076326385140419,-0.08892534673213959,0.019717827439308167
270,0.0006645626272074878,0.0008827551500871778,0.00044637019163928926,nan,-0.08791157603263855,-0.0899621769785881,-0.07495759427547455,-0.08996037393808365,0.020204761996865273
280,0.0006613363511860371,0.0009525365312583745,0.00037013620021753013,nan,-0.08817527443170547,-0.08852358162403107,-0.07406328618526459,-0.0885225236415863,0.019732505083084106
290,0.0005468395538628101,0.0006907822680659592,0.0004028969269711524,nan,-0.08748470991849899,-0.08843851089477539,-0.07485571503639221,-0.08843712508678436,0.01904754526913166
300,0.0004532970197033137,0.0005467447335831821,0.00035984927671961486,nan,-0.08987483382225037,-0.08648472279310226,-0.07658614218235016,-0.08648340404033661,0.017882538959383965
310,0.0005321743665263057,0.0007012004498392344,0.00036314825410954654,nan,-0.08941654860973358,-0.08946941792964935,-0.07559740543365479,-0.08946799486875534,0.018355010077357292
320,0.0005410817684605718,0.0006989704561419785,0.0003831931680906564,nan,-0.0896192118525505,-0.08706285804510117,-0.07620492577552795,-0.08706144243478775,0.01845592074096203
330,0.0005424882401712239,0.0007126671262085438,0.0003723094705492258,nan,-0.08635953813791275,-0.09095869213342667,-0.07476289570331573,-0.09095685929059982,0.018762294203042984
340,0.0004923820961266756,0.0006073522381484509,0.00037741195410490036,nan,-0.0883491039276123,-0.08976033329963684,-0.0757937952876091,-0.08975936472415924,0.01835228130221367
350,0.00047571276081725955,0.0006194408633746207,0.0003319846582598984,nan,-0.08885829895734787,-0.08787060528993607,-0.07559248805046082,-0.08786986768245697,0.017793741077184677
360,0.0004796689026989043,0.0006259984220378101,0.00033333932515233755,nan,-0.09024456888437271,-0.08646705746650696,-0.07667757570743561,-0.08646609634160995,0.017494425177574158
370,0.0005844441475346684,0.0008395358454436064,0.00032935250783339143,nan,-0.08740919828414917,-0.08488918840885162,-0.07364924997091293,-0.0848882645368576,0.01805035024881363
380,0.000502129434607923,0.0006707798456773162,0.00033347905264236033,nan,-0.08906936645507812,-0.08818310499191284,-0.07501056790351868,-0.08818219602108002,0.017891904339194298
390,0.00042491842759773135,0.0005405148840509355,0.0003093219711445272,nan,-0.08900196850299835,-0.08824548125267029,-0.07639257609844208,-0.08824418485164642,0.016771767288446426
400,0.00040875902050174773,0.0005076072411611676,0.0003099108289461583,nan,-0.08923813700675964,-0.08766849339008331,-0.07705564796924591,-0.08766747266054153,0.016399428248405457
410,0.00046760941040702164,0.000625576707534492,0.0003096420841757208,nan,-0.08686221390962601,-0.08864189684391022,-0.07285954803228378,-0.08864061534404755,0.01742824912071228
420,0.00046698114601895213,0.0006267310818657279,0.00030723115196451545,nan,-0.08850827813148499,-0.08527563512325287,-0.07573099434375763,-0.08527471125125885,0.017308063805103302
430,0.00042021399713121355,0.0005513012292794883,0.00028912670677527785,nan,-0.08816780894994736,-0.08635511994361877,-0.07505712658166885,-0.08635416626930237,0.01626725308597088
440,0.00044634134974330664,0.0005927522433921695,0.0002999305143021047,nan,-0.08778934180736542,-0.08677119016647339,-0.07447923719882965,-0.08677051961421967,0.016578828915953636
450,0.0004153308109380305,0.0005248300731182098,0.00030583151965402067,nan,-0.08872243762016296,-0.08701838552951813,-0.07528585195541382,-0.08701767027378082,0.016788281500339508
460,0.00042015372309833765,0.0005832338938489556,0.0002570735232438892,nan,-0.0876469612121582,-0.08962482959032059,-0.07493317127227783,-0.0896243304014206,0.016013668850064278
470,0.0004116545314900577,0.0005781659274362028,0.00024514313554391265,nan,-0.08721140027046204,-0.09117133170366287,-0.07311753928661346,-0.09117051959037781,0.015783291310071945
480,0.00033002992859110236,0.0004107556596864015,0.0002493041683919728,nan,-0.08968639373779297,-0.09008302539587021,-0.07590188086032867,-0.09008211642503738,0.015066477470099926
490,0.0003939612943213433,0.0005312034045346081,0.00025671921321190894,nan,-0.08850298821926117,-0.08812712132930756,-0.07532215863466263,-0.08812637627124786,0.01587505266070366
500,0.0003871374356094748,0.0005225209170021117,0.00025175398332066834,nan,-0.08614002913236618,-0.08848538994789124,-0.07241958379745483,-0.08848477154970169,0.01568431966006756
510,0.00038295536069199443,0.0005137419793754816,0.00025216868380084634,nan,-0.08803479373455048,-0.084949791431427,-0.07440715283155441,-0.08494862914085388,0.0153595469892025
520,0.00032985140569508076,0.00040728755993768573,0.00025241522234864533,nan,-0.0893099457025528,-0.08637310564517975,-0.07645498961210251,-0.08637245744466782,0.014887073077261448
530,0.000373425311408937,0.0005083349533379078,0.0002385156403761357,nan,-0.08804284036159515,-0.08819805085659027,-0.0748295783996582,-0.08819716423749924,0.015333656221628189
540,0.0003393486840650439,0.00044659682316705585,0.00023210053041111678,nan,-0.08918680995702744,-0.087064728140831,-0.07532496750354767,-0.08706410229206085,0.01473679393529892
550,0.0003675312327686697,0.0005237284349277616,0.00021133411792106926,nan,-0.08780235052108765,-0.08987700939178467,-0.07377754896879196,-0.08987610787153244,0.014677905477583408
560,0.0003728496376425028,0.000555025355424732,0.00019067390530835837,nan,-0.08640807867050171,-0.09075406193733215,-0.07429276406764984,-0.09075364470481873,0.014914104714989662
570,0.0003061002353206277,0.00042703200597316027,0.00018516843556426466,nan,-0.08855953067541122,-0.09024001657962799,-0.07595527172088623,-0.09023933112621307,0.01369580626487732
580,0.00030179356690496206,0.0004325999761931598,0.00017098717216867954,nan,-0.08760102093219757,-0.09002185612916946,-0.07381051778793335,-0.090021513402462,0.01338981930166483
590,0.0003203656815458089,0.00046093499986454844,0.00017979634867515415,nan,-0.08711200207471848,-0.08896785974502563,-0.0748014971613884,-0.08896744251251221,0.01366120669990778
600,0.0003561452031135559,0.0005378001369535923,0.00017449026927351952,nan,-0.08790825307369232,-0.08725079894065857,-0.0742078423500061,-0.08725019544363022,0.014427675865590572
610,0.00027459824923425913,0.0003501700412016362,0.00019902645726688206,nan,-0.08942393958568573,-0.08785077184438705,-0.07570268213748932,-0.08785007894039154,0.013585090637207031
620,0.00034703107667155564,0.0004853707505390048,0.00020869137370027602,nan,-0.08726302534341812,-0.08626164495944977,-0.07312898337841034,-0.08626081049442291,0.014400215819478035
630,0.0002542200672905892,0.0003445458714850247,0.00016389426309615374,nan,-0.08760864287614822,-0.09039966762065887,-0.07417930662631989,-0.09039903432130814,0.012581401504576206
640,0.00025811977684497833,0.00032586499582976103,0.00019037452875636518,nan,-0.08802266418933868,-0.08629950881004333,-0.07479848712682724,-0.08629889786243439,0.012913333252072334
650,0.00028387029306031764,0.00036664336221292615,0.00020109718025196344,nan,-0.08732445538043976,-0.08698408305644989,-0.07373031973838806,-0.08698336780071259,0.01344563253223896
660,0.00027754201437346637,0.0003823791048489511,0.0001727049530018121,nan,-0.08707407116889954,-0.08917893469333649,-0.07354912161827087,-0.08917805552482605,0.013010682538151741
670,0.0002706488885451108,0.000380226643756032,0.0001610711042303592,nan,-0.08743692934513092,-0.0902707651257515,-0.07424886524677277,-0.09027010947465897,0.012596738524734974
680,0.0002722627832554281,0.00038228981429710984,0.0001622357522137463,nan,-0.08604104816913605,-0.08648541569709778,-0.07280021905899048,-0.08648497611284256,0.013150205835700035
690,0.00025882493355311453,0.00037409766810014844,0.00014355219900608063,nan,-0.08680850267410278,-0.08864378929138184,-0.07387657463550568,-0.08864331245422363,0.01243360061198473
700,0.00024195696460083127,0.000337627629050985,0.0001462862710468471,nan,-0.0897439569234848,-0.08866224437952042,-0.07537705451250076,-0.08866183459758759,0.012387040071189404
710,0.00022489573166240007,0.0003017184208147228,0.00014807307161390781,nan,-0.08767986297607422,-0.08793281018733978,-0.07438848912715912,-0.08793234825134277,0.01210382953286171
720,0.0002175327972508967,0.00030378595693036914,0.0001312796084675938,nan,-0.08949419856071472,-0.08763527870178223,-0.0753922387957573,-0.08763471245765686,0.011667011305689812
730,0.00021869776537641883,0.00030364919803105295,0.00013374634727369994,nan,-0.09097623080015182,-0.08770524710416794,-0.07869616150856018,-0.08770444989204407,0.011404355987906456
740,0.00023588835028931499,0.00032972870394587517,0.00014204796752892435,nan,-0.09096662700176239,-0.08594724535942078,-0.07640758156776428,-0.08594667911529541,0.011879151687026024
750,0.0001949457364389673,0.000260405387962237,0.0001294860994676128,nan,-0.08848947286605835,-0.08851836621761322,-0.07579074800014496,-0.0885179340839386,0.01127375103533268
760,0.00021808013843838125,0.0003251543384976685,0.00011100590199930593,nan,-0.08974991738796234,-0.0888998955488205,-0.07551676034927368,-0.08889946341514587,0.011542245745658875
770,0.00021199093316681683,0.0003123720525763929,0.00011160987196490169,nan,-0.08951369673013687,-0.08944588154554367,-0.07640302181243896,-0.08944541215896606,0.011186053045094013
780,0.00021681812359020114,0.0003218080382794142,0.00011182819434907287,nan,-0.08879870176315308,-0.08942199498414993,-0.0749896764755249,-0.08942153304815292,0.011127296835184097
790,0.00017213831597473472,0.00023864366812631488,0.00010563293471932411,nan,-0.08936653286218643,-0.09245415031909943,-0.07575061172246933,-0.09245358407497406,0.010246116667985916
800,0.0001896420435514301,0.0002841452951543033,9.513881377642974e-05,nan,-0.08860550820827484,-0.089500792324543,-0.07525047659873962,-0.08950036764144897,0.010373463854193687
810,0.00019766681361943483,0.0002834303304553032,0.00011190324585186318,nan,-0.0909225270152092,-0.08930161595344543,-0.07718154042959213,-0.08930115401744843,0.011050441302359104
820,0.00018622404604684561,0.00026715820422396064,0.00010528987331781536,nan,-0.08859419822692871,-0.08990500867366791,-0.07441229373216629,-0.08990444242954254,0.010510643944144249
830,0.00019110459834337234,0.00027204042999073863,0.0001101687885238789,nan,-0.08944108337163925,-0.08909015357494354,-0.07649444043636322,-0.08908955752849579,0.010520719923079014
840,0.00016590279119554907,0.0002060046244878322,0.00012580097245518118,nan,-0.08814208954572678,-0.08843160420656204,-0.07518809288740158,-0.08843114972114563,0.010443169623613358
850,0.00016327689809259027,0.00021702045341953635,0.00010953334276564419,nan,-0.09144946932792664,-0.08901411294937134,-0.07911662757396698,-0.08901338279247284,0.010148022323846817
860,0.00016922196664381772,0.00024519843282178044,9.324545681010932e-05,nan,-0.088558629155159,-0.09102820605039597,-0.07568255811929703,-0.09102768450975418,0.0098726199939847
870,0.00016250158660113811,0.00023622703156434,8.877613436197862e-05,nan,-0.08908964693546295,-0.09024776518344879,-0.07561297714710236,-0.09024731814861298,0.009760095737874508
880,0.00014969482435844839,0.00020562438294291496,9.376526577398181e-05,nan,-0.08656665682792664,-0.08958908915519714,-0.07449423521757126,-0.08958867937326431,0.009518265724182129
890,0.00016060606867540628,0.0002256851876154542,9.552693518344313e-05,nan,-0.0873667523264885,-0.08764229714870453,-0.07476530969142914,-0.08764180541038513,0.009833015501499176
900,0.0001589003368280828,0.00022365726181305945,9.414337546331808e-05,nan,-0.08824174106121063,-0.08798366785049438,-0.0750417560338974,-0.08798317611217499,0.009687064215540886
910,0.0001298251299886033,0.00017042929539456964,8.92209864105098e-05,nan,-0.08993873000144958,-0.08703078329563141,-0.07556729763746262,-0.08703024685382843,0.00906082522124052
920,0.00014893470506649464,0.00020541490812320262,9.245448745787144e-05,nan,-0.08790300786495209,-0.0894102230668068,-0.07454638183116913,-0.08940974622964859,0.009224971756339073
930,0.0001241458230651915,0.00016339373541995883,8.489788160659373e-05,nan,-0.08793666958808899,-0.08999736607074738,-0.0756646916270256,-0.08999688178300858,0.008729813620448112
940,0.00013299830607138574,0.00018175123841501772,8.424538827966899e-05,nan,-0.08878999948501587,-0.0880834311246872,-0.07577130198478699,-0.08808303624391556,0.008914200589060783
950,0.00013742219016421586,0.00018780771642923355,8.703664934728295e-05,nan,-0.08773092925548553,-0.0889253094792366,-0.07514165341854095,-0.08892493695020676,0.009123962372541428
960,0.0001305600453633815,0.00017601395666133612,8.510613406542689e-05,nan,-0.0904221162199974,-0.08784064650535583,-0.07675530016422272,-0.08784009516239166,0.008926652371883392
970,0.00013892058632336557,0.0002009006857406348,7.694047235418111e-05,nan,-0.08612853288650513,-0.08929482847452164,-0.0712728500366211,-0.08929446339607239,0.008984927088022232
980,0.00011898555385414511,0.00016651907935738564,7.145199197111651e-05,nan,-0.08878403902053833,-0.08981290459632874,-0.07540477812290192,-0.08981254696846008,0.008413069881498814
990,0.0001198157697217539,0.00016614634660072625,7.348519284278154e-05,nan,-0.08907193690538406,-0.09027829766273499,-0.07488870620727539,-0.09027794748544693,0.008306287229061127
1000,0.00013778220454696566,0.0001990009332075715,7.656347588635981e-05,nan,-0.08771692216396332,-0.08882482349872589,-0.07435853779315948,-0.08882440626621246,0.00892692618072033
1010,0.00012783499551005661,0.00018519203877076507,7.047795952530578e-05,nan,-0.0883418470621109,-0.087961345911026,-0.07519581913948059,-0.08796098828315735,0.008501892909407616
1020,0.00012358889216557145,0.00017872120952233672,6.845655298093334e-05,nan,-0.08827488124370575,-0.08963296562433243,-0.07553206384181976,-0.0896325409412384,0.008425506763160229
1030,0.00010868985555134714,0.0001546727289678529,6.2706989410799e-05,nan,-0.08973448723554611,-0.09111808240413666,-0.07693574577569962,-0.09111776947975159,0.007723245769739151
1040,0.00010989675502059981,0.00016359903384000063,5.619446892524138e-05,nan,-0.08887135982513428,-0.09035540372133255,-0.07520841807126999,-0.09035509824752808,0.007672482170164585
1050,9.666106052463874e-05,0.000133562323753722,5.975979729555547e-05,nan,-0.08790803700685501,-0.08927089720964432,-0.0748106986284256,-0.08927048742771149,0.00770993810147047
1060,0.00012589825200848281,0.00018489491776563227,6.690161535516381e-05,nan,-0.0873352512717247,-0.08904391527175903,-0.07286026328802109,-0.089043527841568,0.008241156116127968
1070,0.00010173814371228218,0.00014357391046360135,5.990235149511136e-05,nan,-0.09008309990167618,-0.09000536054372787,-0.07647235691547394,-0.09000512957572937,0.00762019120156765
1080,9.23344778129831e-05,0.00012091788812540472,6.375105294864625e-05,nan,-0.08687004446983337,-0.08802542090415955,-0.07401809096336365,-0.0880250558257103,0.007581972982734442
1090,9.642267104936764e-05,0.00014097115490585566,5.187417264096439e-05,nan,-0.09036239236593246,-0.08901236951351166,-0.07695630192756653,-0.08901205658912659,0.007354306988418102
1100,8.66697373567149e-05,0.00012720056110993028,4.613891724147834e-05,nan,-0.08903727680444717,-0.09309164434671402,-0.07571530342102051,-0.09309122711420059,0.006841667927801609
1110,9.279864752897993e-05,0.00012562706251628697,5.997022890369408e-05,nan,-0.08670476824045181,-0.08744917809963226,-0.07411693036556244,-0.0874488353729248,0.007507947273552418
1120,0.00010367832874180749,0.00015237327897921205,5.498338214238174e-05,nan,-0.08730129897594452,-0.08927661925554276,-0.07425498962402344,-0.08927622437477112,0.007666862569749355
1130,8.240508032031357e-05,0.00011453764454927295,5.0272512453375384e-05,nan,-0.08810654282569885,-0.08806400001049042,-0.07567711174488068,-0.08806366473436356,0.006914578378200531
1140,8.622276072856039e-05,0.00012870438513346016,4.374111085780896e-05,nan,-0.08637265861034393,-0.08744014799594879,-0.07293525338172913,-0.08743986487388611,0.006930879317224026
1150,8.868436270859092e-05,0.00011851511226268485,5.885359860258177e-05,nan,-0.08705306053161621,-0.08692535012960434,-0.07298213243484497,-0.0869249477982521,0.007677859161049128
1160,8.93393880687654e-05,0.00013363872130867094,4.504006210481748e-05,nan,-0.09066455811262131,-0.08886554837226868,-0.07799416780471802,-0.0888652503490448,0.006812828592956066
1170,8.607542258687317e-05,0.00011864378757309169,5.350705760065466e-05,nan,-0.08820515871047974,-0.09024772047996521,-0.07491722702980042,-0.09024734795093536,0.007296497467905283
1180,8.534733933629468e-05,0.00011704642383847386,5.3648254834115505e-05,nan,-0.08825059235095978,-0.08743159472942352,-0.07445591688156128,-0.08743119984865189,0.006933936849236488
1190,7.910063868621364e-05,0.00010076968465000391,5.743158544646576e-05,nan,-0.08863364160060883,-0.09029977768659592,-0.07562385499477386,-0.0902993455529213,0.00740934768691659
1200,7.519503560615703e-05,0.0001040435308823362,4.634652577806264e-05,nan,-0.08961272239685059,-0.09001563489437103,-0.07574600726366043,-0.09001530706882477,0.006531388498842716
1210,8.610660734120756e-05,0.0001207280729431659,5.1485149015206844e-05,nan,-0.08696120977401733,-0.08957725763320923,-0.07359634339809418,-0.08957688510417938,0.007317320443689823
1220,7.428548269672319e-05,0.00010333629325032234,4.5234672143124044e-05,nan,-0.08962312340736389,-0.08927047252655029,-0.07634904980659485,-0.0892702043056488,0.006448667496442795
1230,6.581331399502233e-05,9.405389573657885e-05,3.75727322534658e-05,nan,-0.08654765039682388,-0.08954901248216629,-0.07345524430274963,-0.08954879641532898,0.006134130991995335
1240,7.199277024483308e-05,0.00010320794535800815,4.077760240761563e-05,nan,-0.08878277242183685,-0.08908906579017639,-0.07466746121644974,-0.08908873051404953,0.006586628034710884
1250,6.641217623837292e-05,9.373818465974182e-05,3.908617145498283e-05,nan,-0.08680125325918198,-0.08930052816867828,-0.07343626767396927,-0.0893002599477768,0.006332787219434977
1260,7.00851742294617e-05,0.00010075338650494814,3.9416969229932874e-05,nan,-0.08976975083351135,-0.08722365647554398,-0.07604851573705673,-0.08722341060638428,0.006148786749690771
1270,6.729218148393556e-05,9.416461398359388e-05,4.041975626023486e-05,nan,-0.08850368857383728,-0.09064938127994537,-0.07459434866905212,-0.0906490683555603,0.006442077457904816
1280,7.049095438560471e-05,0.00010079499770654365,4.018690742668696e-05,nan,-0.08780926465988159,-0.08762448281049728,-0.07512116432189941,-0.0876242145895958,0.006206956692039967
1290,5.90594245295506e-05,8.506880840286613e-05,3.305004793219268e-05,nan,-0.09014198929071426,-0.0901019424200058,-0.07684086263179779,-0.09010164439678192,0.005858428776264191
1300,5.497632082551718e-05,7.924281089799479e-05,3.070984166697599e-05,nan,-0.08775486052036285,-0.09156407415866852,-0.0750177800655365,-0.09156382083892822,0.005376849323511124
1310,6.393043440766633e-05,9.360683179693297e-05,3.42540442943573e-05,nan,-0.08839061856269836,-0.08827032893896103,-0.07469585537910461,-0.08827007561922073,0.005866663530468941
1320,7.023807847872376e-05,9.5019830041565e-05,4.545632327790372e-05,nan,-0.08933374285697937,-0.0918092429637909,-0.07662080228328705,-0.09180889278650284,0.006638084538280964
1330,5.6744345783954486e-05,7.64094220357947e-05,3.707926225615665e-05,nan,-0.09049496054649353,-0.08880087733268738,-0.07674190402030945,-0.08880060911178589,0.005701390095055103
1340,6.020343425916508e-05,8.576792606618255e-05,3.4638953366084024e-05,nan,-0.09033965319395065,-0.09072933346033096,-0.07678210735321045,-0.09072912484407425,0.005896370857954025
1350,5.9172358305659145e-05,8.555475506000221e-05,3.2789946999400854e-05,nan,-0.09071215987205505,-0.08807913959026337,-0.0773790180683136,-0.08807893097400665,0.0055510615929961205
1360,5.1784099923679605e-05,7.295220711966977e-05,3.0615992727689445e-05,nan,-0.08986755460500717,-0.08943551033735275,-0.0767885074019432,-0.08943523466587067,0.005686035379767418
1370,5.7755351008381695e-05,8.610304939793423e-05,2.9407659894786775e-05,nan,-0.09025688469409943,-0.08973680436611176,-0.07756133377552032,-0.0897364467382431,0.005721800494939089
1380,5.399104338721372e-05,8.074929792201146e-05,2.7232781576458365e-05,nan,-0.0907885879278183,-0.08847687393426895,-0.07658205926418304,-0.08847663551568985,0.005216341465711594
1390,5.265540676191449e-05,7.60150869609788e-05,2.9295719286892563e-05,nan,-0.08924277126789093,-0.08882354944944382,-0.07622312009334564,-0.08882329612970352,0.005480033345520496
1400,5.921684351051226e-05,8.15145467640832e-05,3.691914025694132e-05,nan,-0.08877904713153839,-0.0864335298538208,-0.0747607946395874,-0.08643332868814468,0.005749798845499754
1410,5.273551869322546e-05,7.209795876406133e-05,3.337307498441078e-05,nan,-0.08810833841562271,-0.08891543745994568,-0.07426822185516357,-0.0889151468873024,0.005625602789223194
1420,5.8274912589695305e-05,8.592421363573521e-05,3.06256151816342e-05,nan,-0.0891902893781662,-0.08932316303253174,-0.07574797421693802,-0.08932290971279144,0.0058410088531672955
1430,5.2803436119575053e-05,7.321982411667705e-05,3.2387044484494254e-05,nan,-0.08381146192550659,-0.08931615203619003,-0.07125551253557205,-0.08931595832109451,0.005648367572575808
1440,5.293397407513112e-05,7.061731594149023e-05,3.5250632208772004e-05,nan,-0.0888727605342865,-0.08975322544574738,-0.07661552727222443,-0.08975284546613693,0.0058005559258162975
1450,4.880671622231603e-05,7.025279046501964e-05,2.736063106567599e-05,nan,-0.08867043256759644,-0.08875330537557602,-0.07544758170843124,-0.08875305205583572,0.005287057254463434
1460,4.992176400264725e-05,7.243465370265767e-05,2.740887794061564e-05,nan,-0.08965009450912476,-0.0885566845536232,-0.07644156366586685,-0.08855646848678589,0.005201844032853842
